label,text
ham,sorry man accounts dry would want could trade back half could buy shit credit card
spam,santa calling would little ones like call santa xmas eve call 09077818151 book time calls150ppm last 3mins 30s tc wwwsantacallingcom
ham,yeah worse
ham,also cbe pay
ham,got called tool
ham,buy pizza meat lovers supreme u get pick
ham,dont think dont need going late school night especially one class one missed last wednesday probably failed test friday
ham,shes drinkin im ok
ham,know ltgt ill around 5
ham,ok anyway need change said
ham,hello lover goes new job happy think wake slave send teasing kiss across sea
ham,nope watching tv home going v bored
ham,heard week
ham,oktake careumma
ham,great
spam,claim 200 shopping spree call 08717895698 mobstorequiz10ppm
ham,k jason says hes gon na around ill around ltgt
ham,might want pull case plan spending dont much confidence derek taylors money management
ham,thk shld b ya wana go 4 lessons haha go one whole stretch
ham,happy new year no1 man
ham,every king crying baby every great building map imprtant u r today u wil reach tomorw gud ni8
ham,pls pls send mail know relatives coming deliver know costs risks benefits anything else thanks
ham,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
spam,loan purpose 500 75000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help
ham,wish dont think gon na snow much flurries usually get melt hit ground eek havent snow since ltgt even born
ham,dun need use dial juz open da browser n surf
ham,hmm ok ill stay like hour cos eye really sore
ham,well know z take care worries
ham,year many miles
spam,hi sexychat girls waiting text text great night chatting send stop stop service
ham,oh kafter placement ah
ham,got itmail panren paru
ham,holy living christ taking long
ham,ok pa nothing problem
ham,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng
ham,hard believe things like say lie think twice saying anything
ham,hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl
ham,carlos taking sweet time usual let know patty donewant smoke ill tell haul ass
ham,cutest girl world
ham,exhausted train morning much wine pie sleep well
spam,urgent trying contact u todays draw shows 800 prize guaranteed call 09050000460 land line claim j89 po box245c2150pm
ham,u noe 2 send files 2 computers
ham,alrite jod hows revision goin keris bin doin smidgin n e way u wan na cum collegexx
ham,im fine hope also
ham,lol ouch wish id stayed bit longer
ham,glad went well come 11 well plenty time claire goes work
ham,cbe really good nowadayslot shop showroomscity shaping good
spam,want explicit sex 30 secs ring 02073162414 costs 20pmin gsex pobox 2667 wc1n 3xx
ham,usually take fifteen fucking minutes respond yes question
ham,nope c
ham,tell happen dont behave like ok need say
ham,dunno dad said coming home 2 bring us 4 lunch yup go w u lor call u reach school lor
ham,tick tick tick could die loneliness know pouts stomps feet need
ham,oooh bed ridden ey thinking
spam,check choose babe videos smsshsexnetun fgkslpopw fgkslpo
spam,freemsg hey im buffy 25 love satisfy men home alone feeling randy reply 2 c pix qlynnbv help08700621170150p msg send stop stop txts
ham,gud gudk chikku tke care sleep well gud nyt
ham,thats thing apes u fight death keep something minute u let go thats
ham,yeah still give ride
ham,oh ok prob
spam,free entry 250 weekly comp send word enter 84128 18 tc wwwtextcompcom cust care 08712405020
spam,call freephone 0800 542 0578
ham,come people
ham,said problem let know
ham,cha quiteamuzing thatscool babeprobpop cu satthen hunny 4brekkie love jen xxx psxtra lrg portions 4 please
ham,excellent ill see rileys plans
spam,hi 07734396839 ibh customer loyalty offer new nokia6600 mobile 10 txtauctiontxt wordstart no81151 get now4t
ham,slaaaaave must summon time dont wish come anymore
ham,office around 4 pm going hospital
spam,married local women looking discreet action 5 real matches instantly phone text match 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx
ham,misplaced number sending texts old number wondering ive heard year best mcat got number atlanta friends
ham,pls tell nelson bbs longer comin money expecting aint coming
ham,k yan jiu liao sat go 4 bugis vill one frm 10 3 den hop parco 4 nb sun go cine frm 1030 2 den hop orc mrt 4 hip hop 4
ham,yup ive finished c
ham,plan
ham,life style garments account please
ham,sorry bathroom sup
spam,urgent trying contact last weekends draw shows u 1000 prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm
ham,bot notes oredi cos juz rem got
ham,hi probably much fun get message thought id txt u cos im bored james farting night
ham,ps u ur grown right
spam,80488 500 free text messages valid 31 december 2005
ham,haha dont angry take practice real thing
ham,ill post l8r class
ham,haha got fast lose weight thk muz go 4 month den got effect geelater go aust put bk e weight
ham,im solihull want anything
ham,ill call evening ill ideas
ham,ok ill send ltdecimalgt ok
ham,sure thing big man hockey elections 6 shouldnt go longer hour though
ham,best line said love wait till day forget u day u realize u forget gn
ham,aiyo u poor thing u dun wan 2 eat u bathe already
ham,worries hope photo shoot went well spiffing fun workage
ham,yeah probably swing roommate finishes girl
ham,speaking cash yet
ham,change e one next escalator
ham,borrow ur bag ok
ham,come mahal bus stop ltdecimalgt
ham,watching tv got new job
ham,means february april ill getting place stay dont hustle back forth audition season since sister moved away harlem
ham,oops ill let know roommates done
ham,u go phone gon na die stay
spam,dear matthew please call 09063440451 landline complimentary 4lux tenerife holiday 1000 cash await collection ppm150 sae tcs box334 sk38xh
ham,weekend fine excuse much decorating
ham,hellodrivby0quit edrunk sorry iff pthis makes senrddnot dancce 2 drum n basqihave fun 2nhite x ros xxxxxxx
ham,got got 2 colours lor one colour quite light n e darker lor actually im done shes styling hair
ham,greetings consider excused
ham,see letter b car
ham,lot happened feels quiet beth aunts charlie working lots helen mo
ham,didnt search online let know
ham,poyyarikaturkolathupalayamunjalur posterode dis ltgt
ham,free today haf 2 pick parents tonite
ham,wot u 2 bitch
ham,wont touch permission
ham,still chance search hard get itlet try
ham,sef dey laugh meanwhile hows darling anjie
ham,hello hows saturday go texting see youd decided anything tomo im trying invite anything
ham,midnight earliest
ham,many times lose best ones bcoz
ham,sir need axis bank account bank address
ham,registered sinco payee log icicibankcom enter urn ltgt confirm beware frauds share disclose urn anyone
spam,urgent mobile awarded 1500 bonus caller prize 27603 final attempt 2 contact u call 08714714011
ham,whats oga left phone home saw ur messages hope good great weekend
ham,shall call dear food
ham,joining today formallypls keep prayingwill talk later
ham,dunno close oredi v fan
ham,babe miiiiiiissssssssss need crave geeee im sad without babe love
ham,nope im still market
ham,send resume
ham,hai priya right doctor said pa
ham,good morning plz call sir
ham,hmm yeah grooved im looking forward pound special
ham,thing r good thanx got exams march ive done revision fran still boyf ive got ta interviw 4 exeter bit worriedx
ham,ambrithmaduraimet u arun dha marrgeremembr
ham,im meeting call later
ham,yes please swimming
ham,tiime dont let hug dont break tears
ham,time week ryan
ham,ok lor early still project meeting
ham,ive got tea sure flavour
ham,ok msg u b4 leave house
ham,keep safe need miss already envy everyone sees real life
spam,free entry 2 wkly comp win fa cup final tkts 21st may 2005 text fa 87121 receive entry questionstd txt ratetcs apply 08452810075over18s
spam,xmas prize draws trying contact u todays draw shows 2000 prize guaranteed call 09058094565 land line valid 12hrs
ham,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
ham,rajipls favour pls convey birthday wishes nimya pls today birthday
spam,u want xmas 100 free text messages new video phone half price line rental call free 0800 0721072 find
ham,tell pa pain de
ham,still work going onit small house
ham,two teams waiting players
ham,hey sexy buns told adore loverboy hope remember thank sister law meatballs grins love babe
ham,dont file bagi work called mei tell find anything room
ham,comingdown later
spam,free tones hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk
ham,jus finish bathing
ham,hmm thinking lor
ham,daddy take good care
ham,bill letters im expecting one orange isnt bill may still say orange
ham,well general price ltgt oz let know ifwhenhow much want
ham,yeah thats thinking
ham,wow never realized embarassed accomodations thought liked since best could always seemed happy cave im sorry didnt dont give im sorry offered im sorry room embarassing
ham,last thing ever wanted hurt didnt think would youd laugh embarassed delete tag keep going far knew wasnt even fact even felt like would hurt shows really dont know messy wednesday wasnt bad problem time clean choose skype take pictures sleep want go dont mind things dont make bed throw laundry top cant friend house im embarassed theres underwear bras strewn bed pillows floor thats something else used good least making bed
ham,pls go today ltgt dont want excuses
ham,hi darlin ive got back really nice night thanks much lift see u tomorrow xxx
ham,madamregret disturbancemight receive reference check dlf premaricakindly informedrgdsrakheshkerala
ham,hey tmr meet bugis 930
ham,u make fb list
ham,welp apparently retired
ham,symptoms u love 1u like listening songs 2u get stopped u see name beloved 3u wont get angry
spam,urgent call 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18
ham,hi darlin kate u doin somethin tonight im going pub called swan something parents one drink phone u
spam,please call 08712402972 immediately urgent message waiting
spam,customer service announcement recently tried make delivery unable please call 07090298926 reschedule ref9307622
ham,jus hope true missin cos im really missin havent done anything feel guilty yet
ham,got arrested possession shit lttimegt pm
ham,er yeah b 1526 sorry tell pubcafe sit come wen u
ham,hey whats charles sorry late reply
ham,happens r 2waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
